subscriber,channel_avg_views,channel_avg_like_rate,title_length,tag_density,desc_length,desc_keyword_count,title_upper_ratio,desc_has_youtube_link,desc_has_timestamp,channel_has_digit,channel_has_special,title_ends_with_punct,category_1,category_2,category_10,category_15,category_17,category_19,category_20,category_22,category_23,category_24,category_25,category_26,category_27,category_28,category_29,period_Afternoon,period_Dawn,period_Evening,period_Morning,log_views
1659145,4308890.0,0.0287443499993171,12,0.1666666666666666,516,0,0.4166666666666667,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,13.785262668356555
4367461,5685002.0,0.008397354174562,39,0.5384615384615384,2606,4,0.2051282051282051,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,15.593357190974025
3212413,1266772.5294117648,0.011072779296658,49,1.020408163265306,1241,0,0.1836734693877551,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,14.121217943931272
660643,336684.5,0.1064015633235699,24,0.5,867,0,0.3333333333333333,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,12.849927160688088
1006866,303505.2,0.0110349446018137,76,0.4210526315789473,213,0,0.131578947368421,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,11.924982134261114
82521,338870.3571428572,0.0036840326214915,66,0.5757575757575758,969,0,0.0303030303030303,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,12.222093621584353
2011793,223589.14285714287,0.0272786463789485,71,0.2957746478873239,1970,2,0.1126760563380281,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.327311923715465
3965373,778957.8461538461,0.0139607657832364,54,0.5555555555555556,1562,0,0.1851851851851851,0,1,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,14.044520866156441
14523,114280.0,0.0077703885194259,74,0.0135135135135135,65,0,0.1351351351351351,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,11.646415606743947
12641442,797724.5882352941,0.0354014601054235,36,0.75,676,0,0.1388888888888889,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,13.40933319626373
1062478,715653.9411764706,0.0312604083007231,77,0.4285714285714285,830,0,0.1688311688311688,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.98648179667855
5008492,2336349.4166666665,0.0534040986351339,58,0.3793103448275862,4468,6,0.0689655172413793,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,14.564903847451676
279693,51569.5,0.0078447025333767,95,0.3157894736842105,1027,1,0.0842105263157894,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,10.769032208692334
8707071,358841.45945945947,0.0149069922456819,42,0.9761904761904762,603,2,0.0952380952380952,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,13.020109143365572
2882287,549163.2857142857,0.0331067595955934,30,0.4666666666666667,516,0,0.1666666666666666,1,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,13.198965094732129
951035,260653.42857142855,0.0100826527905539,49,0.1836734693877551,71,0,0.0612244897959183,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,10.497973946272102
2147756,639582.6666666666,0.0848438370870087,42,0.0714285714285714,341,0,0.1428571428571428,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.625862225783859
6012684,1833500.3333333333,0.0233054250367909,55,0.8545454545454545,205,0,0.2909090909090909,0,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,14.028474472136638
780468,470630.75,0.0551175658761531,41,0.6585365853658537,616,0,0.1951219512195122,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,13.039162186971488
770330,828401.5,0.0363076110016889,43,0.4418604651162791,953,1,0.1627906976744186,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,13.167734369528105
214706,167647.75,0.053412908635473,44,0.0,987,0,0.1818181818181818,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.903216019707445
333336,120837.33333333331,0.0134810527767412,54,0.5740740740740741,586,1,0.2037037037037037,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,10.087807111992756
2060009,255502.7619047619,0.030503501396367,41,0.3414634146341463,932,1,0.1707317073170731,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,12.130211599177892
647451,167600.61111111112,0.0094778843118847,59,0.423728813559322,1077,0,0.2033898305084746,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8.987821625430815
9314118,60999.0,0.0320287646532175,76,0.1184210526315789,1159,2,0.0526315789473684,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,11.115220171473505
1895,20107.0,0.0046252548863579,57,0.2807017543859649,891,0,0.1403508771929824,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,9.908873024812467
634903,729388.875,0.0114471999091876,69,0.0,399,1,0.0579710144927536,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,7.642524134232902
2063826,256788.5,0.078711516154924,51,0.2352941176470588,465,1,0.0196078431372549,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,12.590079155979769
1018,26243.0,0.0011050565865183,36,0.1666666666666666,0,0,0.0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10.175192670464767
152,917.0,0.0032715376226826,73,0.2054794520547945,356,0,0.136986301369863,0,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,6.822197390620491
40167,380530.0,0.0100806769505689,48,0.1041666666666666,416,1,0.1041666666666666,0,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.849322924712935
18444,5576.0,0.0559540889526542,44,0.0909090909090909,308,0,0.2727272727272727,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8.626406276389554
1143586,132029.0,0.0448840784979057,56,0.5892857142857143,672,1,0.125,0,0,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,11.790784448473246
4248,1807.0,0.0033204205866076,25,0.0,0,0,0.16,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,7.4999765409521215
114045,89132.0,0.0222254633577166,64,0.171875,1185,0,0.140625,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,11.397884915259096
3909987,490469.6666666667,0.0129989507414569,39,0.4615384615384615,815,0,0.2051282051282051,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,14.47880144203565
2453494,4853359.090909091,0.0150847100015443,54,0.4259259259259259,2146,1,0.1851851851851851,1,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,14.352895928189604
196348,320118.0,0.1299465553705045,38,0.4736842105263157,328,0,0.3684210526315789,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,13.02323230728673
13186408,744678.3,0.0223624956829526,28,0.75,1285,0,0.1785714285714285,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,14.172565229797243
22919161,1554625.25,0.0325506641490436,18,1.2222222222222223,1012,2,0.8888888888888888,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,14.45543679794629
3095131,363031.8378378378,0.0103496512622456,79,0.1139240506329113,228,0,0.0379746835443038,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,14.768258572848765
1066078,615001.6428571428,0.0273317516231655,76,0.3289473684210526,958,5,0.1447368421052631,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,12.37087072578954
230720,477709.4,0.0111245879466328,58,0.2068965517241379,142,0,0.1206896551724138,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,13.95030278040872
333336,120837.33333333331,0.0134810527767412,57,0.5789473684210527,554,0,0.175438596491228,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,12.210562550803026
6287032,13781532.777777778,0.0257571605943525,44,0.2045454545454545,492,0,0.1818181818181818,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,14.447664923933143
328272,332453.0,0.0100819334151768,99,0.2727272727272727,2277,3,0.202020202020202,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,12.986818530569186
2060009,255502.7619047619,0.030503501396367,46,0.3260869565217391,1078,2,0.1956521739130435,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,12.4996709326202
10467649,2860313.0,0.0443251625026274,69,0.4492753623188406,656,0,0.144927536231884,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,15.159038065801575
2098070,494270.8888888889,0.0358024871766281,41,0.7804878048780488,3794,2,0.1463414634146341,1,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,11.961896961387533
3212413,1266772.5294117648,0.011072779296658,51,0.9019607843137256,1242,0,0.1764705882352941,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,13.93246925394605
2644692,2139254.375,0.0364056452770774,35,0.6571428571428571,1254,0,0.1428571428571428,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,14.949611604695987
99821,484106.6666666667,0.0166769280258409,84,0.3095238095238095,1344,0,0.1428571428571428,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,11.98649771909299
5980584,1003648.5,0.0237646356554559,52,0.0576923076923076,189,1,0.0576923076923076,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,12.694993093192554
2603964,663599.0,0.0202018934276338,55,0.5272727272727272,518,1,0.1272727272727272,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,13.750769349620372
2119249,341672.73333333334,0.0085267263302943,69,0.072463768115942,576,0,0.1014492753623188,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,10.627769962026784
906208,536426.875,0.006657359419222,72,0.3888888888888889,1333,1,0.1805555555555555,1,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,12.779554707927062
1612248,136592.8,0.0152626959280935,41,0.4146341463414634,576,1,0.1219512195121951,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,12.298929819173432
1096490,422703.4375,0.0486662829023724,29,0.3448275862068966,410,1,0.1379310344827586,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,12.281458372436063
890739,72937.7435897436,0.0266647232956329,72,0.4722222222222222,3072,2,0.1388888888888889,1,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,10.202406256913896
1201497,76277.0,0.0584834680844566,32,0.09375,1842,2,0.84375,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,11.214667666146262
21397,93903.0,0.0038763404790049,50,0.0,0,0,0.12,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,11.450028262798115
7552015,315609.8333333333,0.0249499334620847,67,0.4925373134328358,1299,1,0.1343283582089552,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10.801940126280403
527371,1111674.0,0.0821166996799421,59,0.0338983050847457,219,0,0.135593220338983,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,13.921378444887528
88405,202359.0,0.005770880793409,43,0.1395348837209302,332,0,0.0930232558139534,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8.222016437202196
704100,53000.0,0.0083962264150943,86,0.0581395348837209,806,1,0.1046511627906976,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,10.87806606028079
24942,34133.0,0.001347669410834,58,0.1724137931034483,195,0,0.0172413793103448,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,10.438049233978703
435897,69143.17647058824,0.0335135760819957,53,0.5094339622641509,2492,3,0.1132075471698113,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,9.906931614938683
61,24311.0,0.007239521204393,32,0.0,1295,1,0.125,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,10.09872533459663
40357,3245250.5,0.0688791321144444,75,0.04,295,0,0.0266666666666666,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,15.67967998711032
3766915,1857284.888888889,0.0416122778456509,30,1.2,1417,0,0.1,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,14.986396375318327
2791783,2860003.5,0.0856101566622977,23,0.2608695652173913,1444,2,0.217391304347826,1,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,15.935976233732786
3763797,921689.0,0.0282958785447151,36,1.5833333333333333,321,0,0.7777777777777778,1,0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,13.733964220405703
173457,1347325.0,0.0041183068478723,54,0.4444444444444444,718,0,0.2037037037037037,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,13.212470956210344
2205605,651807.8,0.042821799338339,89,0.0337078651685393,244,0,0.0337078651685393,0,0,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14.018729730570902
1968678,742237.3571428572,0.012217135429212,56,0.5178571428571429,1255,1,0.125,1,1,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,13.978105484574195
7518838,1164383.6666666667,0.0431008899790249,29,0.6896551724137931,2480,1,0.1724137931034483,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,14.703977369818068
1099202,2043845.2222222225,0.0117963428781883,52,0.4230769230769231,758,0,0.1538461538461538,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13.433347828225878
2871344,934632.24,0.0331948689273092,49,0.4693877551020408,781,1,0.3061224489795918,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,13.732462589013386
10474796,1413780.0,0.0255312088638151,37,0.2972972972972973,573,0,0.1081081081081081,1,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,14.650827215244009
367129,1535359.0,0.0331228037424871,48,0.4791666666666667,1757,1,0.1666666666666666,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,14.733767755077656
827892,626208.7777777778,0.0139949617726695,76,0.0657894736842105,182,0,0.1578947368421052,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,12.97842372051971
81595,814925.0,0.0113396938368561,48,0.4583333333333333,429,0,0.1458333333333333,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,13.610852590554641
0,247280.0,0.0306737301844063,72,0.0,0,0,0.1388888888888889,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,12.418280620796526
261596,656725.0,0.0227251223460009,30,0.1333333333333333,1664,1,0.1666666666666666,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13.863859672504663
3095131,363031.8378378378,0.0103496512622456,49,0.1020408163265306,141,0,0.0816326530612244,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,12.441445117856953
15769455,774775.5918367347,0.0230082039714776,39,0.8974358974358975,1154,0,0.1538461538461538,1,1,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,13.768115969525862
3965373,778957.8461538461,0.0139607657832364,47,0.6382978723404256,1577,0,0.1702127659574468,0,1,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,12.8637558475645
1066078,615001.6428571428,0.0273317516231655,60,0.4,817,3,0.1333333333333333,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,15.126182261912517
381107,318627.3333333333,0.0077636265812832,45,0.1111111111111111,0,0,0.1555555555555555,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,12.630797750076889
11259007,968348.564102564,0.0167169888225814,49,0.5918367346938775,2067,0,0.1632653061224489,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,13.2046270016313
3887047,938618.4,0.0381567667539782,26,0.9230769230769232,2976,6,0.8461538461538461,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,13.523041043980118
23760020,901079.5909090908,0.024119823656758,51,0.7058823529411765,195,0,0.1764705882352941,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,12.368591075027824
630508,368341.1875,0.0072180353052285,88,0.3977272727272727,1346,1,0.1818181818181818,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,11.958348194135517
3808198,746531.5405405406,0.0320286602079481,43,0.5348837209302325,977,0,0.0697674418604651,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,13.291609826310562
5799975,1913018.5,0.0947914260144507,85,0.3529411764705882,919,3,0.5058823529411764,0,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,14.524781056435717
4524084,4377973.0,0.0465841155256096,21,0.4761904761904761,670,0,0.0952380952380952,1,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,15.292096618262477
3864568,1862374.75,0.060164520517441,42,0.2142857142857142,2028,3,0.1428571428571428,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,14.060399945360148
11843142,601682.6666666666,0.0144927736181016,51,0.3137254901960784,1110,1,0.0980392156862745,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.782579262563846
3181914,496310.31707317074,0.0183924039936976,79,0.3291139240506329,1351,0,0.0886075949367088,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,12.169979037881935
899996,536426.875,0.006657359419222,70,0.4714285714285714,1289,1,0.1857142857142857,1,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,12.940296988052394
744307,262553.0,0.0223535819434552,19,0.7894736842105263,794,0,0.8421052631578947,0,0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,12.478212054143247
5313,348527.0,0.0069062081273473,60,0.0333333333333333,60,0,0.1166666666666666,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,12.761473850288137
2098070,494270.8888888889,0.0358024871766281,42,0.8571428571428571,2996,1,0.2142857142857142,1,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,13.09341642794269
1624384,422693.0,0.0139572778181562,22,0.2727272727272727,77,0,0.1363636363636363,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,11.584231658662898
6673117,4053802.4,0.0318163487796383,48,0.2708333333333333,206,0,0.3541666666666667,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,14.615191965113807
5887416,1660760.1764705882,0.0487868238608986,31,0.4838709677419355,481,0,0.1935483870967742,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,14.022912457049772
35131,3794901.0,0.0025271108041721,25,0.32,325,0,0.32,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,15.46162383150525
92194,17737.0,0.0385634549247336,71,0.1267605633802817,307,0,0.1267605633802817,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,9.783464509936397
2189,2949050.0,0.0100008477306251,80,0.0,569,0,0.05,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,14.896993981645839
587231,467722.0,0.0159307983412698,77,0.1688311688311688,191,0,0.2727272727272727,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,13.547548756476306
397521,220319.0,0.0683251740323724,39,0.5384615384615384,139,0,0.1538461538461538,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,12.845436592269367
6039808,4428640.428571428,0.030613083753985,68,0.3088235294117647,1330,0,0.4411764705882353,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14.7405774662955
1866109,1751395.625,0.0282174018804495,35,0.8571428571428571,492,0,0.2571428571428571,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,14.443140071513078
2702088,445527.46341463417,0.0088203158270504,100,0.3,921,0,0.15,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13.458848471085746
759637,109222.0,0.0279998151557449,25,0.2,780,0,0.36,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,11.849483412203897
36209,487847.5,0.0146022863097412,38,0.3684210526315789,1450,0,0.1842105263157894,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,11.521022594557683
9401388,405363.28571428574,0.020945263966988,57,0.2456140350877192,847,0,0.2105263157894736,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,12.346556066707333
267308,482010.5,0.0396528407069375,46,0.1739130434782608,303,0,0.1521739130434782,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.946845026238107
1858919,980529.0,0.0142008418653488,80,0.125,191,0,0.125,0,0,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,12.883453691186176
13608050,1542220.923076923,0.0288811929821356,55,0.4727272727272727,1322,0,0.1454545454545454,0,1,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,12.799899365849559
305267,1111255.0,0.0445163351346,44,0.3636363636363636,577,1,0.1136363636363636,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,13.92100146512076
6366779,1698864.4285714286,0.0245748097122756,25,0.68,696,0,0.08,1,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14.086569986608628
1875951,1142063.0,0.0785694511683257,50,0.32,739,0,0.76,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,14.138462520489604
4296125,1031004.8333333334,0.0259944821651777,37,0.8918918918918919,549,0,0.1351351351351351,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,14.734731791720268
757407,417765.6666666667,0.0522566839124065,23,0.3043478260869565,1450,1,0.217391304347826,1,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,13.116057537319447
4527765,410483.0,0.1112396859309642,17,1.1176470588235294,222,0,0.7647058823529411,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.925092230257512
44116,386090.0,0.0259473179828537,42,0.0714285714285714,317,0,0.0952380952380952,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,12.863828371957334
3645988,502783.6666666667,0.0561729093469818,50,0.34,2648,3,0.9,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,13.087792636354134
1400125,686278.2,0.0349622115194796,28,0.3928571428571428,364,1,0.1071428571428571,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,12.141992685903867
3817045,202523.0,0.0466218651708694,72,0.0555555555555555,2637,0,0.1388888888888889,1,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,12.218613677024484
3346641,153798.22222222222,0.0080684034330117,56,0.2321428571428571,173,0,0.0178571428571428,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,9.460943436186543
1428394,348783.0,0.0510087934331661,17,0.3529411764705882,226,0,0.1764705882352941,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.762208098405196
2060009,255502.7619047619,0.030503501396367,19,1.0,1066,1,0.1052631578947368,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,12.411630470406607
156485,769773.0,0.0136131041229037,86,0.2209302325581395,847,1,0.127906976744186,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,13.5538522442549
2282796,620869.6,0.0397726326227774,26,1.2692307692307692,2188,4,0.1923076923076923,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.775596330603758
833314,219127.66666666663,0.0497737493050522,59,0.4576271186440678,464,2,0.135593220338983,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,13.380673280197621
23182596,1993920.2916666667,0.0205177698665922,94,0.3617021276595745,407,0,0.1914893617021276,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,13.715830544328233
34435,366172.0,0.0051341992287777,99,0.1414141414141414,186,0,0.101010101010101,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.810861178302266
2239082,72294.0,0.0661880653996182,46,0.1739130434782608,1490,0,0.108695652173913,1,0,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,11.188510249462226
1819334,576468.5,0.0204191159597308,48,0.1875,617,0,0.125,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,11.86626184209155
2026003,425904.0,0.0229464855929974,54,0.1296296296296296,1018,0,0.2037037037037037,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,12.961971595687427
