"video_id","is_weekend","publish_hour","views","likes","comment_count","tag_appeared_in_title_count","tag_appeared_in_title_f","title_length","has_question","has_exclamation","tags_count","subscriber","interaction_rate","is_hot","is_weekend_f","has_question_f","has_exclamation_f","is_hot_f"
"9oyKePWRi8Y",0,22,8930421,360921,18030,4,"TRUE",27,0,0,37,27998379,0.042433721769668,0,"0","0","0","0"
"B1Kitc6cMXw",0,15,120441,1080,320,3,"TRUE",32,0,0,6,1461545,0.0116239486553582,0,"0","0","0","0"
"mnT4MDdEazs",0,14,1180413,29897,2197,3,"TRUE",37,0,0,25,2322199,0.0271887890085928,0,"0","0","0","0"
"1WREZPc-kqQ",0,17,855708,20606,2001,3,"TRUE",50,0,0,9,7579253,0.0264190588378279,0,"0","0","0","0"
"sd80ZipTMDE",0,21,1966994,187947,99980,1,"TRUE",50,1,0,30,9281359,0.146379195869433,1,"0","1","0","1"
"sJzWZ1yXpek",0,19,502880,5551,473,2,"TRUE",24,0,0,43,247252,0.0119790009545021,0,"0","0","0","0"
"maAa7J3iEM8",0,15,1166324,25124,3940,3,"TRUE",48,0,0,37,2018112,0.0249193191600276,0,"0","0","0","0"
"O3ttybJghsc",0,5,1145202,8821,2661,7,"TRUE",48,0,0,40,3212413,0.0100261787876724,0,"0","0","0","0"
"VHXPFrOfndg",0,16,72022,941,248,2,"TRUE",79,0,0,37,890739,0.0165088445197301,0,"0","0","0","0"
"Dtp6sO2tU0k",0,16,524384,9049,541,6,"TRUE",88,0,1,22,8707071,0.0182881247330201,0,"0","0","1","0"
"YsufMtUOXtI",0,15,179345,2975,199,6,"TRUE",30,0,0,37,83296,0.0176977334188296,0,"0","0","0","0"
"doHVMJnuvDA",0,18,61475,2230,164,2,"TRUE",50,0,0,6,693,0.0389426596177308,0,"0","0","0","0"
"TteS6q20VUY",0,9,481918,7814,524,2,"TRUE",22,0,0,12,4703,0.0173016986292274,0,"0","0","0","0"
"UUreMfN5eNA",0,1,41799,679,118,1,"TRUE",28,0,0,8,167,0.0190674418048279,0,"0","0","0","0"
"kVVtBDaY8i4",1,20,129207,4440,1254,4,"TRUE",55,0,0,12,284965,0.0440688198007848,0,"1","0","0","0"
"WvV5TbJc9tQ",0,15,4795193,248867,21392,3,"TRUE",42,0,0,7,1328578,0.0563604009265112,0,"0","0","0","0"
"6-xB3ij-5xM",0,17,81011,443,116,4,"TRUE",67,0,0,23,64591,0.00690029749046426,0,"0","0","0","0"
"XZo5o1Y0h9o",0,15,1247284,23967,3840,5,"TRUE",32,0,0,43,9133669,0.0222940404911792,0,"0","0","0","0"
"K5BoE8eBzoI",0,14,1025006,20522,4322,0,"FALSE",43,0,1,29,2098070,0.0242379069000572,0,"0","0","1","0"
"yMvpbrJ1CWQ",0,6,1983087,61712,4241,6,"TRUE",53,0,0,32,7937284,0.0332577441130924,0,"0","0","0","0"
"tMSu3Gyz1jU",0,17,617606,9669,927,4,"TRUE",48,0,0,22,3181914,0.0171565690747823,0,"0","0","0","0"
"OSBl32lNGBg",0,23,1063356,20974,2775,2,"TRUE",32,0,1,15,10474796,0.022334006673212,0,"0","0","1","0"
"fEhgT7G6ouQ",0,18,1044836,26856,1743,0,"FALSE",47,0,0,18,12641442,0.0273717597785681,0,"0","0","0","0"
"l2StCpw8z-s",0,12,426790,13867,1570,1,"TRUE",54,0,0,35,3808198,0.0361700133555144,0,"0","0","0","0"
"moc_dHHp4LQ",0,12,876890,36083,4480,3,"TRUE",27,0,1,39,9715867,0.0462577974432369,0,"0","0","1","0"
"IYyjBXDyYLo",0,23,238791,7035,947,5,"TRUE",43,0,0,14,1568812,0.0334267204375374,0,"0","0","0","0"
"FL9BbzUYXjA",0,17,3951217,115174,4153,7,"TRUE",36,0,0,21,2644692,0.0302000624111508,0,"0","0","0","0"
"mto2mNFbrps",0,23,1603502,6239,568,0,"FALSE",49,0,0,0,290597,0.00424508357332888,0,"0","0","0","0"
"pEN_htHtt_c",0,20,975327,7745,796,3,"TRUE",45,0,0,23,1062478,0.00875706301578855,0,"0","0","0","0"
"inFGj1IyIwk",0,7,376858,3979,438,2,"TRUE",45,0,0,22,8707071,0.0117205950251819,0,"0","0","0","0"
"2NpetP71B1o",0,15,386697,13606,2654,12,"TRUE",96,0,0,42,1443945,0.0420484255114469,0,"0","0","0","0"
"Hgc2njyY4Rs",0,20,73861,4009,207,1,"TRUE",50,1,0,22,531509,0.0570801911699002,0,"0","1","0","0"
"4JGWxG-vE24",0,15,1099860,37836,11470,2,"TRUE",86,0,0,22,251492,0.0448293419162439,0,"0","0","0","0"
"S4vKQbpOn5k",0,4,108662,5878,1630,0,"FALSE",21,0,0,0,214706,0.0690949918094642,1,"0","0","0","1"
"O4Kb40pnoOY",0,16,45851,335,125,0,"FALSE",30,0,0,0,2212,0.0100324965649604,0,"0","0","0","0"
"RsIIT6rXnSM",0,16,725421,17659,3275,3,"TRUE",70,0,0,28,2871344,0.028857725376023,0,"0","0","0","0"
"lxSWRdgD4Ho",0,19,47701,1337,639,5,"TRUE",94,1,0,14,116972,0.0414247080773988,0,"0","1","0","0"
"aO7yzmc3ykw",0,15,747391,35268,2112,7,"TRUE",88,0,0,25,5495041,0.0500139819719531,0,"0","0","0","0"
"rQ7yPtJ5Y7I",0,15,12544,67,18,1,"TRUE",96,0,0,10,1006866,0.00677614795918367,0,"0","0","0","0"
"oo9JMSiI55M",0,20,776332,56657,3476,1,"TRUE",29,0,0,15,1121792,0.0774578402023876,1,"0","0","0","1"
"jjEmFB7zY4o",0,15,108591,1758,69,4,"TRUE",26,0,0,30,1504844,0.0168245987236511,0,"0","0","0","0"
"eIj9vqnhQ6I",0,20,26033,177,10,3,"TRUE",44,0,0,11,969847,0.00718319056582031,0,"0","0","0","0"
"7VnEPIBsp20",0,15,1467369,34123,2188,4,"TRUE",60,0,1,19,1676098,0.0247456502079572,0,"0","0","1","0"
"S45Y5WQ4Ucs",0,18,2510144,25901,2883,7,"TRUE",64,0,0,20,1303105,0.0114670712118508,0,"0","0","0","0"
"VQhIUzPJi8o",0,17,2467424,201742,13761,4,"TRUE",34,0,0,8,6358719,0.0873392655660316,1,"0","0","0","1"
"q_MmN6-KLXg",0,16,654210,19555,1365,1,"TRUE",44,0,0,31,862157,0.0319774995796457,0,"0","0","0","0"
"IxF3mxWbdjw",0,15,1203464,82357,10306,7,"TRUE",64,0,0,16,1757236,0.0769969022754316,1,"0","0","0","1"
"e2R0NSKtVA0",0,5,1838296,28416,1951,0,"FALSE",47,0,0,0,1644,0.0165191024731599,0,"0","0","0","0"
"Q48VduIflPk",0,9,2997335,381809,23925,2,"TRUE",56,0,0,15,13551673,0.135364915833565,1,"0","0","0","1"
"IoqDYnn7VKA",0,17,535094,9247,635,2,"TRUE",52,0,0,9,3538,0.0184677832306099,0,"0","0","0","0"
"EaEesT3HO4w",0,20,215603,1051,907,2,"TRUE",95,0,0,6,253444,0.00908150628701827,0,"0","0","0","0"
"oX8-6whswEA",0,18,628368,12979,1162,4,"TRUE",49,0,0,17,52923,0.0225043286736435,0,"0","0","0","0"
"lYtllIKb70M",0,15,94373,1161,105,2,"TRUE",37,0,1,31,899996,0.0134148538247168,0,"0","0","1","0"
"5n32F7mS6Kk",0,21,367012,26794,2109,3,"TRUE",32,0,1,20,8657260,0.078752193388772,1,"0","0","1","1"
"S1ke1xQ-rmY",0,3,14459,64,27,2,"TRUE",86,0,0,4,903,0.00629365792931738,0,"0","0","0","0"
"5Q7mKQmNWSE",0,7,151563,240,414,6,"TRUE",82,0,0,10,144,0.00431503731121712,0,"0","0","0","0"
"naOKPDCngMI",0,23,46054,2051,213,1,"TRUE",41,0,0,7,588371,0.0491596821123029,0,"0","0","0","0"
"phGlo_TNDp0",1,18,18015,56,7,3,"TRUE",42,0,0,6,1951,0.00349708576186511,0,"1","0","0","0"
"SWUrl7FpkAo",1,18,163440,13142,704,0,"FALSE",21,0,0,0,49700,0.0847161037689672,1,"1","0","0","1"
"AZTn1UMs408",0,13,20960,318,34,2,"TRUE",50,0,0,2,18970,0.016793893129771,0,"0","0","0","0"
"x4TZEVqKIvs",1,20,5986604,192698,25712,3,"TRUE",54,0,1,22,6039808,0.0364831213155238,0,"1","0","1","0"
"PjqKPHZJgF0",0,22,6579609,133903,16639,5,"TRUE",67,0,0,31,1019660,0.0228800829958133,0,"0","0","0","0"
"O6BODAJVYc8",1,13,2398601,89696,20315,1,"TRUE",18,0,0,12,3808198,0.0458646519366914,0,"1","0","0","0"
"f6Egj7ncOi8",0,22,3963050,326557,137991,7,"TRUE",64,0,0,33,9281359,0.117219818069416,1,"0","0","0","1"
"j6X6PhexHnE",1,3,649785,25653,1494,1,"TRUE",40,0,0,18,2280407,0.0417784344052263,0,"1","0","0","0"
"UfR5dKcKJvY",0,18,5179783,199176,11483,10,"TRUE",54,0,0,25,8499294,0.040669464338564,0,"0","0","0","0"
"HqwVFXyCfOI",1,18,1371599,13303,909,2,"TRUE",19,0,0,30,1625338,0.0103616290183939,0,"1","0","0","0"
"mDRifR9HdK8",1,14,834551,15011,795,3,"TRUE",33,0,1,26,1246106,0.0189395255652441,0,"1","0","1","0"
"KB_GCuJwPE4",0,22,553818,13166,1770,5,"TRUE",40,0,1,7,4652602,0.0269691487095038,0,"0","0","1","0"
"ejlD0Sg-8ig",0,22,1005215,58618,5997,0,"FALSE",66,0,1,5,2179623,0.0642797809423855,1,"0","0","1","1"
"KX0fOxBVMRc",1,3,220550,7015,365,1,"TRUE",43,0,0,17,3049000,0.0334618000453412,0,"1","0","0","0"
"8FqgrgVPvio",0,17,220181,12096,4746,1,"TRUE",27,1,0,29,3111110,0.0764916137178049,1,"0","1","0","1"
"uYaN4OLxm08",0,13,355153,10936,441,5,"TRUE",38,0,0,47,4673210,0.0320340810861798,0,"0","0","0","0"
"8gE6cek7F30",0,17,468838,29553,1544,2,"TRUE",43,0,0,13,3645988,0.0663278147249156,1,"0","0","0","1"
"GTSjDaoZcAk",1,18,166418,9951,2297,1,"TRUE",36,0,0,45,759167,0.0735978079294307,1,"1","0","0","1"
"1oFQ76ctfS0",0,11,372465,8738,741,1,"TRUE",63,0,0,4,698,0.0254493710818466,0,"0","0","0","0"
"mKpW_rj0tuI",0,20,246944,19564,1230,2,"TRUE",45,0,1,9,1173240,0.0842053259038486,1,"0","0","1","1"
"pcmbmC9cUUY",1,8,585765,16863,1136,0,"FALSE",69,0,0,19,3656884,0.030727339462071,0,"1","0","0","0"
"HMU5njzTAK0",1,2,71767,3262,128,2,"TRUE",41,0,0,15,992233,0.0472361949085234,0,"1","0","0","0"
"pKFd5rAUM2s",0,19,2525116,227103,16754,4,"TRUE",35,0,0,27,3225647,0.0965725931006734,1,"0","0","0","1"
"4E0Fhct08QM",0,21,457181,15082,1002,3,"TRUE",36,0,0,26,724998,0.0351808146007817,0,"0","0","0","0"
"AAbtGz8dHKc",0,0,9020,123,18,3,"TRUE",75,0,0,7,610,0.0156319290465632,0,"0","0","0","0"
"RIAVKKzOocc",0,7,2086,9,0,0,"FALSE",52,0,0,0,607,0.00431447746883989,0,"0","0","0","0"
"aE4XqQZLkek",0,16,2721,6,1,0,"FALSE",22,0,0,0,1768,0.00257258360896729,0,"0","0","0","0"
"to-e5edw-X8",0,7,54529,582,34,0,"FALSE",21,0,0,0,17,0.0112967411835904,0,"0","0","0","0"
"S0eLwrrTBlc",0,0,13701,42,8,0,"FALSE",31,0,1,0,1634,0.00364936865922195,0,"0","0","1","0"
"u_SA2QkZd24",0,19,10698770,479666,29516,2,"TRUE",55,0,0,17,7126502,0.0475925737257647,0,"0","0","0","0"
"MMu-_KRZhwM",1,17,792979,24756,1568,1,"TRUE",29,0,0,25,12641442,0.033196339373426,0,"1","0","0","0"
"A-JtybJbVbA",0,17,92983,1639,116,1,"TRUE",29,0,0,14,93238,0.0188744179043481,0,"0","0","0","0"
"_JY-latu82Q",0,15,7662,52,3,4,"TRUE",55,0,0,12,362412,0.00717828243278517,0,"0","0","0","0"
"TkCcncggO3I",0,18,58556,975,44,2,"TRUE",28,0,0,22,264592,0.0174021449552565,0,"0","0","0","0"
"aaSEdxiITJk",0,20,204083,29947,1606,5,"TRUE",30,0,0,34,5608973,0.15460866412195,1,"0","0","0","1"
"vbiiik_T3Bo",0,15,2824423,65815,6688,2,"TRUE",62,0,0,26,3181914,0.0256700218062238,0,"0","0","0","0"
"dbMtuJ1tZnc",0,1,900285,18257,1459,2,"TRUE",48,0,0,10,2162,0.021899731751612,0,"0","0","0","0"
"oFfMN6lPnlA",0,14,1896045,75614,5115,0,"FALSE",34,0,0,11,834261,0.0425775759541572,0,"0","0","0","0"
"8V08Gu1DOgE",0,2,3322130,35099,4030,2,"TRUE",52,0,0,25,383936,0.0117782868220088,0,"0","0","0","0"
"feh8CkaPkr4",1,16,100264,2040,452,4,"TRUE",67,0,0,37,890739,0.0248543844251177,0,"1","0","0","0"
"fyRwjMZFeJ4",0,13,90179,587,315,1,"TRUE",20,0,0,12,26790,0.0100023287018042,0,"0","0","0","0"
"1A_feeLPImg",0,2,22795,39,6,0,"FALSE",20,0,0,3,100966,0.00197411713094977,0,"0","0","0","0"
"1qG_NwTT-2k",1,14,2251104,27656,1249,3,"TRUE",60,0,1,29,13501782,0.0128403663269223,0,"1","0","1","0"
"buBEYGmiAJc",0,17,26735,676,56,2,"TRUE",42,0,0,7,25929,0.027379839162147,0,"0","0","0","0"
"QwZT7T-TXT0",0,16,37539570,1402578,1361580,0,"FALSE",9,0,0,20,16927506,0.0736331822660728,1,"0","0","0","1"
"bVU-MmJZFFA",0,15,1402868,29970,4023,6,"TRUE",48,0,0,10,7065880,0.0242310751973814,0,"0","0","0","0"
"8KgiaRPxRnQ",0,18,1316002,50126,12664,3,"TRUE",45,0,0,27,2252103,0.0477126934457546,0,"0","0","0","0"
"vUiE_0GPqKE",0,17,1272955,60978,4316,9,"TRUE",54,0,0,11,242188,0.0512932507433491,0,"0","0","0","0"
"72hlr-E7KA0",0,16,774407,23638,1671,5,"TRUE",26,0,0,32,1120982,0.0326817810272893,0,"0","0","0","0"
"zDz9s2AOTVE",0,4,5103093,64177,6259,3,"TRUE",61,0,0,28,23182596,0.0138026095154448,0,"0","0","0","0"
"iDbdXTMnOmE",0,15,690478,25400,640,1,"TRUE",82,0,0,13,6091542,0.0377130046141948,0,"0","0","0","0"
"3GUYMZXyf9Y",0,14,276170,9504,698,7,"TRUE",59,0,1,23,23760020,0.0369410145924612,0,"0","0","1","0"
"PLTC0h013S0",0,16,142825,1437,486,4,"TRUE",63,0,1,27,630508,0.0134640294066165,0,"0","0","1","0"
"Aj5oA0YxCi0",0,7,264912,8384,354,3,"TRUE",49,0,0,18,2060009,0.0329845382617624,0,"0","0","0","0"
"ii-Qj5-jsdg",0,8,625574,16025,3150,3,"TRUE",43,0,0,20,3264529,0.0306518493415647,0,"0","0","0","0"
"aBL027wEtg8",0,5,1216232,0,5286,4,"TRUE",64,0,1,26,41039,0.0043462102625157,0,"0","0","1","0"
"PE5wExUiazo",0,15,141520,2611,546,3,"TRUE",47,0,0,30,694662,0.022307801017524,0,"0","0","0","0"
"iyjqs_1Nhr8",0,22,173210,6356,1536,1,"TRUE",22,0,1,13,345366,0.0455631891923099,0,"0","0","1","0"
"eDZKgSZ9V0Q",0,23,1080873,48129,4366,2,"TRUE",29,1,1,11,10474796,0.0485672229762424,0,"0","1","1","0"
"bS_Zr-Hu4Mw",0,19,1277105,33039,2035,2,"TRUE",39,0,0,32,1951736,0.0274636776146049,0,"0","0","0","0"
"eRphuaJ9iJ8",0,20,117072,3824,287,2,"TRUE",39,0,0,10,3889712,0.0351151428180949,0,"0","0","0","0"
"rBkLNBRDw5c",0,20,87198,395,394,5,"TRUE",36,0,1,23,1006866,0.00904837266909791,0,"0","0","1","0"
"lR8ydxAJ_Cg",0,20,278510,6701,916,2,"TRUE",42,0,0,21,2871344,0.0273491077519658,0,"0","0","0","0"
"QRl9IO2ORGE",0,7,104235,13220,671,1,"TRUE",26,0,0,12,328706,0.133266177387634,1,"0","0","0","1"
"rM7t9jLrNnE",0,22,214129,6010,713,2,"TRUE",45,0,0,16,4853444,0.0313969616446161,0,"0","0","0","0"
"Pfat40RFnc4",0,6,181739,5600,711,1,"TRUE",60,0,0,30,505241,0.0347256230088203,0,"0","0","0","0"
"eOcJ27xT99w",0,19,161543,2765,658,7,"TRUE",65,0,1,38,3212413,0.0211894046786305,0,"0","0","1","0"
"deJCEUFeehI",0,16,35862,964,75,4,"TRUE",76,0,0,36,890739,0.028972171100329,0,"0","0","0","0"
"WkZVm_o3Sy4",0,12,533105,45076,2977,3,"TRUE",47,0,0,3,2147756,0.0901379653164011,1,"0","0","0","1"
"7e-uqc8H2BU",0,23,29202,228,196,2,"TRUE",43,1,0,2,634903,0.0145195534552428,0,"0","1","0","0"
"BP9HNVuGb-g",0,16,241441,16851,867,0,"FALSE",65,0,0,9,1096490,0.0733843879042913,1,"0","0","0","1"
"rTukZtX_VCg",0,13,77788,501,160,8,"TRUE",84,0,0,33,82521,0.00849745462024991,0,"0","0","0","0"
"2c7UCvK0Ixc",1,16,648993,70174,2935,1,"TRUE",14,0,0,15,7252881,0.112649905314849,1,"1","0","0","1"
"IXNrHusLXoM",1,11,3053922,95363,3276,4,"TRUE",60,0,0,7,11585128,0.0322991222434627,0,"1","0","0","0"
"njivNmUuFZs",0,14,53006,3064,279,3,"TRUE",42,0,1,17,387825,0.0630683318869562,1,"0","0","1","1"
"8RMScghsI6o",1,14,223475,11180,740,3,"TRUE",33,0,0,33,3331145,0.0533392996979528,0,"1","0","0","0"
"KWM4DVRrdaA",1,1,1002679,57879,9228,1,"TRUE",26,0,0,17,5436226,0.0669277006898519,1,"1","0","0","1"
"clT-XYIceIc",1,18,898422,12414,1452,4,"TRUE",36,1,0,29,5376647,0.0154337271349099,0,"1","1","0","0"
"nk-_RJcWd4M",1,0,436505,25146,5421,2,"TRUE",63,1,1,29,1176502,0.0700266892704551,1,"1","1","1","1"
"HDx7dI1D1zE",1,16,2792376,168973,18940,2,"TRUE",80,1,0,30,5008492,0.0672950204413732,1,"1","1","0","1"
"88EB0TEGQDA",0,8,2090172,26797,2792,2,"TRUE",42,0,0,17,0,0.0141562512558775,0,"0","0","0","0"
"Lydh_saD9EQ",1,20,294310,12964,1371,1,"TRUE",43,0,0,4,117525,0.0487071455268255,0,"1","0","0","0"
"JA_sKkXiQMI",0,15,9560,239,61,5,"TRUE",45,0,0,34,568,0.0313807531380753,0,"0","0","0","0"
"hzTORk64aXg",1,17,809063,40638,3704,4,"TRUE",40,0,0,11,12672164,0.0548066096212532,0,"1","0","0","0"
"tP214lJtKlM",1,18,662688,28240,809,3,"TRUE",82,0,0,16,630199,0.043835107924091,0,"1","0","0","0"
"atvJwwec_2A",0,22,302719,14565,1933,3,"TRUE",57,0,0,27,1095997,0.0544993872204916,0,"0","0","0","0"
"An6cskMsG7c",0,13,144967,987,521,0,"FALSE",53,0,0,5,3095131,0.0104023674353474,0,"0","0","0","0"
"DbIbchSteCI",0,20,188210,6197,437,5,"TRUE",69,0,0,13,54529,0.0352478614313798,0,"0","0","0","0"
"Y1IMfvF8aQ0",0,18,985433,97405,6844,0,"FALSE",40,0,0,0,11325240,0.105790043564606,1,"0","0","0","1"
"_uLpgrcLOZM",0,13,856802,5702,1197,1,"TRUE",34,0,0,4,2717,0.00805203535939459,0,"0","0","0","0"
"dqr-AT5HvyM",0,16,28484,334,21,4,"TRUE",39,0,0,34,585,0.0124631371998315,0,"0","0","0","0"
"LsoLEjrDogU",0,4,57951412,1919583,133601,7,"TRUE",61,0,0,14,20307317,0.0354294042050261,0,"0","0","0","0"
"k2NskGo6x40",0,16,6062089,123467,35574,3,"TRUE",80,0,0,28,2786000,0.0262353456044608,0,"0","0","0","0"
"ySy8mcceTno",0,16,6263424,103930,30662,2,"TRUE",35,0,0,20,1869690,0.021488565998406,0,"0","0","0","0"
"-7UzyXO-mzk",0,12,2620061,59416,8529,1,"TRUE",23,1,1,39,9715867,0.0259326023325411,0,"0","1","1","0"
"l4zbAjDVrns",0,20,2443384,76967,5014,9,"TRUE",51,0,0,24,2613499,0.0335522373888018,0,"0","0","0","0"
"JBw1nwYJESc",0,8,783794,10038,1566,0,"FALSE",55,0,0,30,3965373,0.0148049104739255,0,"0","0","0","0"
"BjRNY3u3bUw",0,16,5053825,14222,2424,2,"TRUE",49,0,0,22,1446544,0.00329374285813221,0,"0","0","0","0"
"5qx2WFpNTPs",0,13,700096,33259,2859,0,"FALSE",51,0,0,20,3808198,0.0515900676478654,0,"0","0","0","0"
"GStMSkhmYEs",0,15,1065389,25277,5498,13,"TRUE",96,0,1,40,1443945,0.0288861627067672,0,"0","0","1","0"
"i8qukld8Z18",0,17,1354670,36803,1299,4,"TRUE",41,0,0,38,1735104,0.0281264071692737,0,"0","0","0","0"
"aZ7F1yRM5vg",0,10,590444,5748,875,7,"TRUE",70,0,0,25,2011793,0.0112169824742059,0,"0","0","0","0"
"VioegwSjypk",0,11,1202392,27324,3060,0,"FALSE",36,1,1,49,2472987,0.0252696292057831,0,"0","1","1","0"
"n11raFYFfm4",0,14,186023,3442,159,5,"TRUE",41,0,0,37,23760020,0.0193578213446724,0,"0","0","0","0"
"WoFqmF9GHWg",0,15,300313,7198,1104,6,"TRUE",61,0,0,39,3181914,0.0276444909144792,0,"0","0","0","0"
"lklTc_DTE8Q",0,3,595836,43506,1722,3,"TRUE",50,1,1,7,2168843,0.0759067931444223,1,"0","1","1","1"
"Mo9Xw_EYDFo",0,17,292015,5190,570,3,"TRUE",23,0,0,38,5525136,0.0197250141259867,0,"0","0","0","0"
"UmFS7No3t8Y",0,22,1924405,251227,18021,3,"TRUE",15,0,1,8,5190943,0.139912336540385,1,"0","0","1","1"
"4b_tL3mh-Gw",0,21,220164,13681,2397,0,"FALSE",16,0,0,18,3111110,0.0730273795897604,1,"0","0","0","1"
"_YSVbM1saXM",0,14,1120978,83380,4452,7,"TRUE",46,0,0,34,3919412,0.0783530096041136,1,"0","0","0","1"
"Js3WIRF595U",0,22,1044905,83454,4681,1,"TRUE",19,0,1,10,5887416,0.084347380862375,1,"0","0","1","1"
"1qIj0m7-sHI",0,23,307093,4334,3054,6,"TRUE",54,0,0,30,3212413,0.0240578586942718,0,"0","0","0","0"
"hGAA98YZBZw",0,13,29769,251,75,6,"TRUE",73,0,0,11,2702088,0.0109509892841547,0,"0","0","0","0"
"5xrks9k3feQ",0,16,163727,2740,445,1,"TRUE",69,0,1,30,3482825,0.0194531140251761,0,"0","0","1","0"
"Y3TmKEeBUMM",0,18,93217,2813,1423,2,"TRUE",67,0,0,13,435897,0.0454423549352586,0,"0","0","0","0"
"7FgazlhALyE",0,7,146536,1691,250,1,"TRUE",43,0,0,15,8707071,0.0132458917945078,0,"0","0","0","0"
"2fZ-qIHlA5M",0,19,319303,13486,1339,4,"TRUE",52,0,0,14,1689905,0.0464292537182551,0,"0","0","0","0"
"waRVWv_UDCk",0,20,42607,451,1178,3,"TRUE",57,0,0,10,3095131,0.0382331541765438,0,"0","0","0","0"
"MfFFNck87eE",0,19,88663,6177,509,1,"TRUE",33,0,0,30,882394,0.0754091334604063,1,"0","0","0","1"
"RzK4sqmgimk",0,17,214676,10683,362,3,"TRUE",58,0,0,19,258368,0.0514496264137584,0,"0","0","0","0"
"F5F-gq2pyTk",0,16,11133,366,50,2,"TRUE",57,0,0,39,890739,0.037366388215216,0,"0","0","0","0"
"ieRXuTkbWEw",0,14,484353,17378,1653,0,"FALSE",52,1,0,32,2098070,0.039291591050329,0,"0","1","0","0"
"DuTnYi_HW2o",0,21,277281,5031,406,7,"TRUE",46,0,0,15,70984,0.0196082674254637,0,"0","0","0","0"
"kQQZ2hje42E",1,0,60697,267,219,4,"TRUE",42,0,0,44,509,0.0080069855182299,0,"1","0","0","0"
"iWyQqwNAMdA",0,2,10579,144,10,2,"TRUE",59,0,0,30,1186609,0.0145571415067587,0,"0","0","0","0"
"cOZa0SpqANg",1,17,272576,26126,1961,1,"TRUE",8,0,0,11,2127866,0.103042821084762,1,"1","0","0","1"
"l7n58h-Zj3I",1,19,3635,84,21,2,"TRUE",25,0,0,8,1626,0.0288858321870702,0,"1","0","0","0"
"bozom9kH9pU",0,8,18471,395,62,1,"TRUE",67,0,0,11,24473,0.0247414866547561,0,"0","0","0","0"
"Ysh3Z_rOa_U",1,0,8232,85,11,0,"FALSE",48,0,0,3,100966,0.0116618075801749,0,"1","0","0","0"
"fKpCAZy4IXg",1,5,101082,208,113,4,"TRUE",42,0,0,15,282774,0.00317563957974714,0,"1","0","0","0"
"10fjaHpOeWo",0,6,1411987,4774,637,0,"FALSE",38,0,0,0,190,0.00383218825669075,0,"0","0","0","0"
"0aFhzGEBQlk",1,15,320792,11229,1000,2,"TRUE",41,0,0,6,72994,0.0381212748447592,0,"1","0","0","0"
"cQp_C_Zrc3U",0,21,2612315,158766,8528,6,"TRUE",78,0,0,46,5708013,0.0640405157877209,1,"0","0","0","1"
"hFEBexihBGk",1,21,10882,43,2,3,"TRUE",43,0,0,19,5302,0.00413526925197574,0,"1","0","0","0"
"REbjfHF0N0s",0,12,1378937,78042,2599,0,"FALSE",61,0,0,0,92491,0.0584805542240146,0,"0","0","0","0"
"gA-NDZb29I4",0,5,18871288,293244,32777,2,"TRUE",43,0,0,4,7065880,0.0172760333051989,0,"0","0","0","0"
"TaVvm0r_gho",0,18,3638866,95251,19029,3,"TRUE",53,0,0,12,7579253,0.0314053883819849,0,"0","0","0","0"
"GfCqMv--ncA",0,13,5263337,192996,10721,3,"TRUE",43,0,0,5,5542020,0.038704912871815,0,"0","0","0","0"
"r2vpDWS5ky4",0,21,5613554,452265,24206,5,"TRUE",52,0,1,36,13857473,0.0848786704465656,1,"0","0","1","1"
"qT0mpVcH3ZU",0,19,3277837,165039,7011,3,"TRUE",47,0,0,35,4191209,0.0524888821500276,0,"0","0","0","0"
"Mp_lLZEEXVI",0,15,379449,18411,1087,0,"FALSE",52,0,0,28,335046,0.0513850346159826,0,"0","0","0","0"
"mBrdEYW0Vno",0,18,3976296,172739,10518,3,"TRUE",71,0,0,17,10479360,0.0460873637173893,0,"0","0","0","0"
"lsyXtbi9znw",0,1,1001742,13136,1512,4,"TRUE",54,0,0,27,23760020,0.0146225275569957,0,"0","0","0","0"
"KQT32vW61eI",0,15,375663,15122,952,3,"TRUE",76,0,0,15,720111,0.042788350196852,0,"0","0","0","0"
"272qtYHyylk",0,6,1286392,58513,5366,5,"TRUE",49,0,0,32,7937284,0.0496574916510675,0,"0","0","0","0"
"bzuXvmsufoM",0,8,283808,3295,423,0,"FALSE",67,0,0,30,3965373,0.0131004059082196,0,"0","0","0","0"
"45dj8U3xSFU",0,16,1147297,14471,2649,2,"TRUE",76,0,0,24,2010225,0.0149220297795601,0,"0","0","0","0"
"vXBfwgwT1nQ",0,20,2588376,83603,3736,4,"TRUE",35,0,0,17,3025247,0.0337427792561823,0,"0","0","0","0"
"D0aAYfRBVik",0,18,1516733,57080,3617,3,"TRUE",48,0,0,7,26735363,0.0400182497512746,0,"0","0","0","0"
"Uvh3v1BkJ-A",0,18,531566,42326,3968,3,"TRUE",34,0,1,20,1689905,0.0870898439704571,1,"0","0","1","1"
"4RYZEOZqWGk",0,10,82052,1519,182,4,"TRUE",49,0,0,24,11259007,0.0207307561058841,0,"0","0","0","0"
"S10azlzvS_8",0,9,1823701,133400,11241,3,"TRUE",35,0,0,40,9570130,0.0793117950804436,1,"0","0","0","1"
"3kerBt7kuBU",0,1,98780,7932,3117,0,"FALSE",92,1,0,3,340914,0.1118546264426,1,"0","1","0","1"
"eIAtHvzjk98",0,18,540857,16578,1700,6,"TRUE",81,0,0,33,1107952,0.0337945150011926,0,"0","0","0","0"
